MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,PavedDrive,MoSold,YrSold,SaleType,SalePrice
30,RL,52,6292,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,384,384,768,GasA,N,SBrkr,790,0,790,0,0,1,0,2,1,4,0,160,Y,4,2008,WD,91000
120,RL,51,3635,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,988,398,1386,GasA,Y,SBrkr,1569,0,1569,0,1,2,0,1,1,7,1,660,Y,5,2009,WD,175900
45,RM,51,6120,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,0,832,832,GasA,Y,FuseA,854,0,854,0,0,1,0,2,1,5,0,576,Y,7,2007,WD,132000
30,RM,51,6120,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,209,506,715,GasA,Y,FuseA,875,0,875,1,0,1,0,2,1,5,0,180,Y,11,2009,WD,105000
50,RM,51,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,0,884,884,GasA,Y,SBrkr,989,584,1573,0,0,1,0,3,1,6,0,240,Y,7,2009,WD,133000
30,RM,51,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,0,264,264,Grav,N,FuseA,800,0,800,0,0,1,0,1,1,4,1,0,N,1,2009,ConLw,60000
50,RM,51,6120,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,927,927,GasA,Y,SBrkr,1067,472,1539,0,0,1,1,3,1,5,0,576,Y,4,2009,WD,141500
30,RM,51,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,489,279,768,GasA,N,SBrkr,1015,0,1015,0,0,1,0,3,1,6,0,450,Y,7,2006,WD,88000
30,RL,51,5900,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,0,440,440,GasA,Y,FuseA,869,0,869,0,0,1,0,2,1,4,0,0,Y,8,2006,WD,85500
50,RL,51,4712,IR1,Lvl,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,384,363,747,GasA,Y,SBrkr,774,456,1230,1,0,1,1,3,1,5,0,305,Y,8,2006,WD,121600
70,RM,51,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,0,939,939,GasA,Y,SBrkr,939,574,1513,0,0,1,1,4,1,8,0,180,N,5,2007,WD,137500
60,RL,51,8029,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0,728,728,GasA,Y,SBrkr,728,728,1456,0,0,2,1,3,1,8,0,400,Y,7,2008,WD,176000
50,RM,51,6120,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,7,5,1931,1950,Gable,CompShg,BrkFace,Wd Shng,0,952,952,GasA,Y,FuseF,1022,752,1774,0,0,2,0,2,2,8,2,468,Y,4,2008,WD,129900
50,RL,51,10480,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,0,1064,1064,GasA,Y,FuseA,1166,0,1639,0,0,1,0,3,1,6,0,240,Y,3,2008,WD,115000
70,RL,51,9842,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,0,612,612,GasA,Y,SBrkr,990,1611,2601,0,0,3,1,4,1,8,0,621,Y,5,2008,WD,189000
50,RL,51,6171,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,264,712,976,GasA,Y,SBrkr,1160,448,1608,0,0,2,1,3,1,7,1,216,Y,10,2009,WD,137450
190,RL,50,7420,Reg,Lvl,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,851,140,991,GasA,Y,SBrkr,1077,0,1077,1,0,1,0,2,2,5,2,205,Y,1,2008,WD,118000
50,RM,50,8635,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,336,295,672,GasA,Y,SBrkr,1072,213,1285,1,0,1,0,2,1,6,0,240,Y,1,2008,WD,127000
45,RM,50,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0,884,884,GasA,Y,SBrkr,904,0,904,0,0,1,0,2,1,4,0,180,Y,1,2009,WD,119000
50,RM,50,5000,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,399,605,1004,GasA,Y,SBrkr,1004,660,1664,0,0,2,0,3,1,7,2,420,Y,10,2006,WD,159000
20,RL,50,5000,Reg,Low,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,0,0,0,GasA,N,FuseF,334,0,334,0,0,1,0,1,1,2,0,0,N,1,2007,WD,39300
40,RM,50,9100,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,0,742,742,GasA,Y,FuseA,779,0,935,0,0,1,0,2,1,4,0,308,P,8,2008,WD,79500
30,RM,50,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,616,0,616,GasA,Y,SBrkr,616,0,616,0,0,1,0,2,1,4,0,205,Y,6,2006,WD,89000
45,RM,50,6130,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,784,0,784,GasA,Y,SBrkr,784,0,784,1,0,1,0,2,1,5,0,0,Y,5,2008,WD,109500
20,RL,50,7207,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,696,162,858,GasA,Y,SBrkr,858,0,858,1,0,1,0,2,1,4,0,0,Y,2,2010,WD,116500
50,RM,50,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,672,0,672,GasA,Y,SBrkr,757,567,1324,0,0,1,0,3,1,6,0,240,Y,7,2009,WD,128000
50,RM,50,6000,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0,884,884,GasA,Y,SBrkr,884,464,1348,1,0,1,0,3,1,5,1,216,N,5,2009,WD,117000
50,RM,50,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,0,780,780,GasA,Y,FuseF,825,587,1412,0,0,1,0,4,1,6,1,280,Y,5,2009,WD,132500
30,RL,50,5330,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,280,140,420,GasA,Y,SBrkr,708,0,708,0,0,1,0,2,1,5,0,0,Y,12,2009,WD,82500
50,RM,50,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,0,698,698,GasA,Y,SBrkr,786,390,1176,0,0,1,0,2,1,4,0,624,N,7,2009,WD,134900
50,RM,50,6000,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,0,862,862,GasA,Y,SBrkr,950,208,1158,0,0,1,0,3,1,5,1,208,Y,7,2008,WD,120000
30,RL,50,6305,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,0,920,920,GasA,Y,SBrkr,954,0,954,0,0,1,0,2,1,5,1,240,Y,6,2007,WD,119750
50,RL,50,8405,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,241,229,861,GasA,Y,SBrkr,961,406,1367,1,0,1,0,4,1,7,0,384,Y,4,2008,WD,119000
50,RL,50,8405,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,0,0,0,Wall,N,FuseF,1088,441,1529,0,0,2,0,4,1,9,0,240,N,4,2009,WD,98000
50,RL,50,7585,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,0,810,810,GasA,Y,FuseA,1002,454,1456,1,1,1,0,4,1,7,1,280,P,8,2006,WD,91500
20,RL,50,9405,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,0,698,698,GasA,Y,SBrkr,698,0,698,0,1,1,0,2,1,4,0,0,Y,6,2009,WD,118000
30,RL,50,9340,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,344,328,672,GasA,Y,SBrkr,672,0,672,1,0,1,0,2,1,4,0,234,N,8,2009,WD,113000
20,RL,50,14859,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0,1670,1670,GasA,Y,SBrkr,1670,0,1670,0,0,2,0,3,1,7,1,690,Y,8,2006,New,240000
70,C (all),50,8500,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,0,649,649,GasA,N,SBrkr,649,668,1317,0,0,1,0,3,1,6,0,250,N,7,2008,WD,40000
50,RM,50,6060,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,0,732,732,GasA,Y,SBrkr,772,351,1123,0,0,1,0,3,1,4,0,264,P,6,2007,WD,100000
45,RM,50,5000,Reg,Lvl,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,116,604,720,GasA,N,FuseF,803,0,803,0,0,1,0,2,1,5,0,360,Y,12,2007,WD,87000
50,RM,50,8600,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,0,780,780,GasA,Y,SBrkr,780,596,1376,0,0,2,0,3,1,7,1,198,N,6,2006,WD,119500
50,RM,50,9000,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,780,780,GasA,Y,SBrkr,780,595,1375,0,0,1,1,3,1,6,1,544,P,12,2007,WD,141000
30,RM,50,8765,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,285,666,951,GasA,N,SBrkr,951,0,951,0,0,1,0,2,1,6,0,327,Y,4,2006,WD,106500
20,C (all),50,9000,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,50,430,480,GasA,N,FuseA,480,0,480,1,0,0,0,1,1,4,0,308,Y,10,2006,WD,35311
20,RL,50,8000,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,680,292,972,GasA,Y,SBrkr,972,0,972,1,0,1,0,2,1,5,1,240,Y,5,2009,WD,132000
70,RM,50,10300,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,0,576,576,GasA,Y,SBrkr,902,808,1710,0,0,2,0,3,1,9,0,480,Y,4,2010,WD,140000
20,RM,50,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,104,516,789,GasA,Y,SBrkr,789,0,789,0,0,1,0,2,1,5,0,250,Y,4,2008,WD,115000
50,RL,50,7000,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,617,0,617,GasA,Y,SBrkr,865,445,1310,0,0,2,0,2,1,6,0,398,Y,5,2006,COD,112000
50,RM,50,3500,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,312,408,720,GasA,Y,SBrkr,720,564,1284,0,0,1,1,2,1,5,0,240,Y,4,2009,WD,110000
50,RM,50,5500,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,234,0,926,GasA,Y,SBrkr,926,0,1316,1,0,1,0,3,1,6,0,484,Y,4,2010,WD,130000
50,RM,50,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,331,318,649,GasA,Y,SBrkr,679,504,1183,0,0,1,1,2,1,6,0,308,Y,6,2007,WD,120000
30,RM,50,5925,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,168,739,907,GasA,Y,SBrkr,1131,0,1131,0,0,1,0,2,1,7,0,672,Y,3,2007,WD,89471
70,RM,50,2500,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,299,611,910,GasA,Y,SBrkr,916,910,1826,1,0,1,1,4,1,7,1,164,Y,6,2009,WD,155000
30,RM,50,5784,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,0,190,190,GasA,Y,FuseA,886,0,886,0,0,1,0,2,1,4,0,273,Y,12,2009,WD,91300
20,RM,50,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,308,620,928,GasA,Y,FuseA,928,0,928,0,0,1,0,3,1,5,0,288,Y,6,2008,WD,112500
70,RM,50,9000,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,0,636,636,GasA,Y,FuseA,1089,661,1750,0,0,1,0,3,1,8,0,240,N,6,2006,WD,124000
190,RM,50,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0,811,811,GasA,Y,FuseA,811,576,1387,0,0,2,0,3,2,7,0,256,Y,11,2009,WD,93000
20,RM,50,6000,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,0,901,901,GasA,Y,SBrkr,901,0,901,0,0,1,0,2,1,4,0,281,Y,8,2008,WD,107900
50,RM,50,5925,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,0,600,600,Grav,N,SBrkr,600,368,968,0,0,1,0,2,1,6,0,0,Y,5,2009,WD,37900
30,RM,50,6000,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,397,706,1103,GasA,Y,SBrkr,1103,0,1103,0,0,1,0,2,1,5,1,440,Y,7,2006,WD,110500
70,RM,50,9000,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,624,26,650,GasA,Y,SBrkr,832,650,1482,0,1,1,0,3,1,7,0,324,Y,7,2009,WD,143000
30,RM,50,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,250,710,960,GasA,Y,FuseA,960,0,960,0,0,1,0,2,1,5,0,308,Y,7,2007,WD,108500
70,RM,50,5250,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,259,425,684,OthW,N,SBrkr,938,1215,2358,0,0,2,0,4,1,8,0,0,Y,12,2008,WD,122000
120,RL,50,8012,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,430,1145,1575,GasA,Y,SBrkr,1575,0,1575,1,0,2,0,2,1,5,0,529,Y,7,2007,WD,179200
120,RL,50,7175,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,623,0,744,GasA,Y,SBrkr,752,0,752,1,0,1,0,2,1,4,0,264,Y,2,2010,WD,125000
120,RL,50,8012,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,543,261,923,GasA,Y,SBrkr,923,0,923,0,0,2,0,2,1,5,1,264,Y,5,2010,WD,143000
120,RL,50,8012,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,165,598,1604,GasA,Y,SBrkr,1617,0,1617,1,0,2,0,2,1,5,1,533,Y,7,2008,WD,193000
120,FV,50,5119,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,1238,460,1698,GasA,Y,SBrkr,1709,0,1709,1,0,2,0,2,1,5,1,506,Y,1,2008,CWD,328900
50,RL,50,5000,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,218,808,1026,GasA,Y,SBrkr,1026,665,1691,0,0,2,0,3,1,6,1,308,Y,5,2010,WD,127000
50,RL,50,9638,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,0,804,804,GasA,Y,SBrkr,1699,748,2447,0,0,2,0,4,1,10,1,336,Y,3,2010,WD,169000
20,RL,50,35133,Reg,Lvl,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,1159,413,1572,GasA,Y,SBrkr,1572,0,1572,1,0,1,1,3,1,5,2,995,Y,5,2007,WD,186700
20,RL,50,8049,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,1053,256,1309,GasA,Y,SBrkr,1339,0,1339,1,0,2,0,2,1,6,1,484,Y,7,2006,WD,180000
20,RM,49,5820,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,256,906,1162,GasA,Y,SBrkr,1163,0,1163,1,0,1,0,3,1,6,0,220,Y,7,2006,WD,126175
20,RM,49,8235,IR1,HLS,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,180,0,825,GasA,Y,SBrkr,825,0,825,1,0,1,0,2,1,4,0,720,Y,6,2008,WD,125000
20,RL,49,20896,IR2,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,1721,356,2077,GasA,Y,SBrkr,2097,0,2097,1,0,1,1,1,1,8,1,1134,Y,1,2006,New,423000
20,RL,49,15256,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,929,556,1485,GasA,Y,SBrkr,1464,0,1464,1,0,2,0,3,1,6,0,754,Y,8,2007,WD,282922
20,RL,48,12137,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0,1649,1649,GasA,Y,SBrkr,1661,0,1661,0,0,2,0,3,1,6,0,598,Y,5,2010,WD,224900
20,RL,48,10635,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,370,315,1657,GasA,Y,SBrkr,1668,0,1668,1,0,2,0,3,1,8,1,502,Y,5,2010,WD,232000
50,RL,48,12822,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,1351,83,1434,GasA,Y,SBrkr,1518,631,2149,1,0,1,1,1,1,6,1,670,Y,8,2009,WD,239686
120,RL,48,6240,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,863,461,1324,GasA,Y,SBrkr,1324,0,1324,1,0,2,0,2,1,6,1,550,Y,12,2009,WD,254000
120,RL,48,6955,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0,1368,1368,GasA,Y,SBrkr,1368,0,1368,0,0,2,0,2,1,6,1,474,Y,9,2006,New,202500
20,RL,48,17043,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,0,1362,1362,GasA,Y,SBrkr,1586,0,1586,0,0,2,0,3,1,7,1,435,Y,1,2009,WD,181000
20,RL,47,16321,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,1277,207,1484,GasA,Y,SBrkr,1600,0,1600,1,0,1,0,2,1,6,2,319,Y,12,2006,WD,207500
30,RM,47,4608,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0,747,747,GasA,Y,SBrkr,747,0,747,0,0,1,0,2,1,4,0,220,Y,6,2010,WD,80000
120,FV,47,4230,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,1352,1352,GasA,Y,SBrkr,1352,0,1352,0,0,2,0,2,1,5,1,466,Y,4,2007,New,208900
60,RL,47,53504,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,1416,234,1650,GasA,Y,SBrkr,1690,1589,3279,1,0,3,1,4,1,12,1,841,Y,6,2010,WD,538000
20,RL,47,12416,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,1398,0,1606,GasA,Y,SBrkr,1651,0,1651,1,0,2,0,3,1,7,1,616,Y,11,2008,WD,184000
60,RL,46,20544,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,0,791,791,GasA,Y,SBrkr,1236,857,2093,0,0,2,1,3,1,7,1,542,Y,11,2008,WD,215000
30,RL,45,8248,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,41,823,864,GasA,N,FuseF,864,0,864,1,0,1,0,2,1,5,0,0,N,9,2008,WD,67000
50,RL,45,8248,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,0,686,686,GasW,Y,SBrkr,686,564,1250,0,1,1,1,3,1,7,0,280,P,7,2006,WD,116000
30,RL,45,8212,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,203,661,864,GasA,N,FuseF,864,0,864,1,0,1,0,2,1,5,0,200,Y,6,2010,WD,58500
60,RL,44,9548,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,483,458,941,GasA,Y,SBrkr,941,888,1829,1,0,2,1,3,1,7,1,613,Y,1,2010,WD,237000
120,RM,44,4750,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,1573,0,1573,GasA,Y,SBrkr,1625,0,1625,1,1,2,0,2,1,5,1,538,Y,12,2007,WD,235000
120,RM,44,3842,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,1373,221,1594,GasA,Y,SBrkr,1646,0,1646,1,1,2,0,2,1,5,1,482,Y,1,2008,WD,275000
120,RM,44,4224,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,840,200,1040,GasA,Y,SBrkr,1060,0,1060,1,0,1,0,3,1,6,1,572,Y,6,2007,WD,129900
